sensor,phase,event,seq,active,reactive,current,voltage,frequency,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,tr0,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,draw,power,thd,shift,capture,lag
997.0,1,5.0,8622.0,0.8,8.5,0.036000000000000004,237.0,50.029,50.6,134.6,246.5,221.8,136.6,311.8,301.1,98.4,224.4,98.1,100.0,97.5,87.5,69.9,45.3,15.9,-18.5,-54.2,-84.5,1125799.7,510.0,59.6,12.1,966.0,13i 1732701320005118407 
997.0,2,5.0,8623.0,22.3,0.8,0.088,240.5,50.02,43.2,48.0,26.1,46.4,30.2,100.8,69.9,22.2,54.9,-11.3,-48.9,-78.1,-95.6,-100.0,-91.7,-77.2,100.0,84.3,64.7,4579738.7,343.8,60.8,-36.4,966.0,13i 1732701320005118407 
997.0,0,5.0,8624.0,2.3,-0.0,0.009000000000000001,236.0,50.029,27.5,106.9,535.9,800.1,520.9,720.7,1234.3,316.5,717.6,46.8,33.6,6.7,-24.1,-50.9,-69.4,-81.7,-96.8,-100.0,-66.0,12447550.4,362.3,51.6,56.0,1120.0,13i 1732701500167261152 
997.0,1,5.0,8625.0,3.1,-3.1,0.019,237.0,50.02,100.0,346.1,956.1,1133.2,311.2,1441.6,1855.5,250.5,1518.5,100.0,99.2,70.0,38.4,7.8,-8.1,-16.1,-49.9,-91.2,-98.3,1125825.2,506.9,60.7,11.8,1120.0,13i 1732701500167261152 
997.0,2,5.0,8626.0,8.5,0.8,0.034,240.2,50.02,43.9,50.6,94.6,108.7,58.7,179.4,241.4,62.5,248.6,100.0,93.4,64.7,30.3,-3.0,-21.3,-26.3,-42.9,-66.3,-78.6,4579755.9,335.4,64.3,-37.0,1120.0,13i 1732701500167261152 
997.0,0,5.0,8627.0,5.4,-2.3,0.021,235.6,49.971,76.2,177.3,153.3,272.7,106.3,152.0,349.6,172.6,302.6,32.7,67.9,49.7,-100.0,-14.9,67.0,100.0,94.7,65.7,51.9,12447568.5,356.9,50.8,56.3,966.0,13i 1732701680000433058 
997.0,1,5.0,8628.0,1.5,0.8,0.005,236.7,49.98,30.6,62.6,428.7,473.1,95.1,691.8,873.2,56.1,756.8,87.7,100.0,89.4,-100.0,-51.6,0.8,31.6,43.0,40.8,44.3,1125850.5,505.4,59.8,11.9,966.0,13i 1732701680000433058 
997.0,2,5.0,8629.0,2.3,2.3,0.012,240.0,49.961,41.0,26.8,124.0,34.7,21.4,246.9,267.2,153.3,242.6,50.1,85.3,100.0,-100.0,-80.2,-51.6,-31.2,-23.6,-28.5,-31.5,4579772.7,333.1,63.2,-36.9,966.0,13i 1732701680000433058 
997.0,0,5.0,8630.0,5.4,3.8,0.03,236.3,50.01,100.0,254.0,703.1,853.7,491.2,1085.4,1532.7,366.9,759.2,100.0,87.6,63.9,53.7,58.8,-19.9,-31.6,-59.7,-85.6,-100.0,12447586.4,362.3,51.5,55.7,966.0,13i 1732701860003537124 
997.0,1,5.0,8631.0,2.3,10.8,0.044,237.4,50.01,100.0,97.1,188.1,225.4,154.4,355.5,236.4,142.0,341.5,100.0,64.9,21.4,-8.1,-15.6,3.6,-12.7,-42.6,-73.1,-93.7,1125875.8,507.7,56.0,13.1,966.0,13i 1732701860003537124 
997.0,2,5.0,8632.0,13.1,4.6,0.053,240.6,50.01,65.6,74.8,91.2,201.5,95.5,238.0,210.5,98.9,250.9,100.0,73.0,31.4,6.9,21.7,65.0,50.9,11.8,-36.9,-76.7,4579789.3,346.2,59.0,-36.3,966.0,13i 1732701860003537124 
997.0,0,5.0,8633.0,2.3,-2.3,0.009000000000000001,235.9,50.01,31.6,130.7,593.8,870.1,380.0,978.4,1362.4,391.3,752.6,100.0,88.7,73.2,57.5,44.0,27.8,7.4,-16.4,-41.1,-63.3,12447604.5,360.0,50.6,55.8,966.0,13i 1732702040010627836 
997.0,1,5.0,8634.0,3.1,-3.8,0.018000000000000002,237.0,50.02,100.0,441.8,1066.7,991.1,650.0,1734.8,1718.7,611.4,1794.8,94.9,100.0,96.4,83.1,61.4,35.3,8.4,-19.4,-45.7,-67.3,1125901.2,504.6,57.4,12.7,966.0,13i 1732702040010627836 
997.0,2,5.0,8635.0,10.8,-1.5,0.043000000000000003,240.3,50.01,49.3,50.7,62.9,78.1,51.9,136.3,104.3,59.1,139.5,87.3,98.5,100.0,89.0,67.6,40.7,12.1,-18.5,-48.8,-73.6,4579806.6,335.4,62.4,-37.4,966.0,13i 1732702040010627836 
997.0,0,5.0,8636.0,2.3,-6.9,0.036000000000000004,235.5,50.039,81.3,129.4,117.0,86.6,85.6,129.9,168.2,90.8,137.2,-100.0,-85.9,-68.8,-18.5,43.6,81.6,95.4,100.0,96.6,83.5,12447622.5,362.3,51.0,56.0,966.0,13i 1732702220013327589 
997.0,1,5.0,8637.0,0.8,10.8,0.045,236.6,50.039,100.0,124.4,208.1,175.1,103.5,355.0,375.9,121.0,316.2,68.2,93.4,98.1,100.0,96.4,80.5,48.6,7.6,-27.2,-55.2,1125926.4,503.8,59.3,11.6,966.0,13i 1732702220013327589 
997.0,2,5.0,8638.0,0.8,6.2,0.024,240.0,50.049,49.8,35.1,106.0,202.9,70.5,246.6,387.9,49.9,320.0,-100.0,-42.0,-8.8,32.4,75.6,100.0,91.6,52.4,5.6,-38.8,4579823.4,334.6,61.9,-36.8,966.0,13i 1732702220013327589 
997.0,0,5.0,8639.0,5.4,-1.5,0.024,235.4,50.029,22.3,27.9,92.6,134.7,37.5,127.3,184.7,47.4,133.8,100.0,95.6,87.8,77.7,61.6,38.4,10.5,-18.0,-43.6,-64.0,12447640.6,356.9,53.5,56.4,966.0,13i 1732702400000546427 
997.0,1,5.0,8640.0,0.0,1.5,0.007,236.6,50.02,7.4,30.6,80.6,98.7,12.2,135.9,115.9,7.1,116.3,100.0,90.1,83.6,81.0,68.7,41.5,4.8,-32.5,-63.4,-85.5,1125951.6,503.8,63.2,11.4,966.0,13i 1732702400000546427 
997.0,2,5.0,8641.0,5.4,-2.3,0.024,239.9,50.02,36.0,31.3,53.5,144.6,69.7,161.6,160.7,39.6,155.7,100.0,96.6,93.5,93.6,84.5,60.2,25.2,-12.3,-45.8,-72.6,4579840.1,329.2,65.3,-37.0,966.0,13i 1732702400000546427 
997.0,0,5.0,8642.0,1.5,-3.8,0.013000000000000001,235.0,50.01,17.2,37.0,76.2,198.0,80.6,143.5,216.3,83.4,195.8,-0.4,-18.4,-20.0,-50.2,-78.8,-78.8,-90.2,-87.8,-100.0,100.0,12447658.4,355.4,50.9,56.3,966.0,13i 1732702580005359534 
997.0,1,5.0,8643.0,2.3,6.2,0.027,236.1,50.02,37.4,32.8,82.0,85.7,16.9,104.4,116.4,8.6,139.4,-100.0,-93.0,-86.0,-80.1,-67.2,-36.6,1.2,35.4,62.2,81.5,1125976.8,501.5,58.5,12.1,966.0,13i 1732702580005359534 
997.0,2,5.0,8644.0,2.3,2.3,0.014,239.5,50.01,20.1,28.1,36.9,98.4,68.9,83.2,145.5,49.1,111.0,-74.5,-68.1,-53.8,-53.8,-71.3,-71.3,-84.9,-88.8,-100.0,100.0,4579856.6,331.5,61.6,-36.5,966.0,13i 1732702580005359534 
997.0,0,5.0,8645.0,1.5,-1.5,0.015,235.5,50.029,51.1,191.2,188.7,198.5,108.1,83.5,293.8,200.6,114.3,-22.9,-68.8,-100.0,30.9,-28.2,-61.5,-85.4,-66.1,-7.6,44.2,12447676.2,353.8,50.4,56.4,966.0,13i 1732702760008990330 
997.0,1,5.0,8646.0,3.8,-3.1,0.016,236.8,50.02,69.9,104.2,47.1,59.5,46.0,157.9,333.1,119.7,238.7,85.7,95.7,100.0,-100.0,-91.8,-74.2,-54.8,-31.1,1.8,33.0,1126001.9,505.4,57.1,12.4,966.0,13i 1732702760008990330 
997.0,2,5.0,8647.0,2.3,4.6,0.018000000000000002,240.1,50.02,100.0,80.6,147.1,166.9,88.1,386.0,41.2,60.5,433.0,58.9,80.9,91.5,-100.0,-71.6,-41.8,-19.9,1.4,39.7,73.0,4579873.2,333.8,61.2,-36.8,966.0,13i 1732702760008990330 
997.0,0,2.0,8648.0,17.7,-30.8,0.156,235.9,50.0,95.5,60.1,118.6,141.9,71.3,132.0,149.4,41.1,73.2,100.0,94.0,86.6,73.4,53.4,29.5,6.9,-16.4,-38.3,-58.0,12447693.9,336.2,51.4,56.2,966.0,13i 1732702940000378396 
997.0,1,5.0,8649.0,20.0,-3.8,0.09,237.2,50.0,92.1,14.6,90.2,148.8,39.0,135.6,226.1,70.8,126.4,-96.7,-100.0,-68.3,-2.5,55.0,69.2,51.9,60.0,92.1,100.0,1126027.1,485.4,57.9,12.4,966.0,13i 1732702940000378396 
997.0,2,5.0,8650.0,16.9,7.7,0.08,240.4,50.0,87.9,38.0,174.3,186.7,81.4,277.4,357.8,75.6,291.3,-84.4,-100.0,-93.7,-63.1,-29.4,-14.7,-16.0,-0.8,45.1,88.5,4579889.9,316.9,62.2,-37.4,966.0,13i 1732702940000378396 
997.0,0,1.0,8651.0,30.0,-27.7,0.178,235.5,50.02,89.0,42.3,18.3,48.0,20.9,120.2,130.0,10.3,150.8,-100.0,-88.4,-75.1,-59.7,-41.3,-22.8,-5.2,12.5,32.4,52.3,12447710.7,366.2,51.1,55.3,969.0,13i 1732703120011484639 
997.0,1,5.0,8652.0,30.8,0.0,0.135,236.7,50.029,87.8,23.7,92.9,103.2,13.4,171.6,172.5,29.6,213.8,100.0,100.0,59.4,28.1,27.1,42.7,28.1,28.1,10.4,-16.7,1126051.4,516.2,57.2,11.7,969.0,13i 1732703120011484639 
997.0,2,5.0,8653.0,19.2,19.2,0.117,239.9,50.029,95.0,17.2,61.4,104.7,33.3,142.6,154.1,42.2,155.3,-9.8,8.5,22.0,34.3,50.0,64.1,71.1,79.9,88.3,100.0,4579905.7,336.2,60.7,-37.9,969.0,13i 1732703120011484639 
997.0,0,2.0,8654.0,27.7,-26.9,0.165,235.6,50.01,77.0,19.6,85.8,106.9,68.8,193.0,211.3,29.1,153.5,100.0,87.5,73.4,59.1,44.1,27.2,6.6,-17.0,-41.7,-64.0,12447720.9,338.5,48.3,56.0,966.0,21i 1732703220454014579 
997.0,1,2.0,8655.0,44.6,-6.2,0.19,236.7,50.02,82.6,16.7,105.7,126.9,23.6,178.0,182.5,21.8,180.9,100.0,92.2,82.8,70.8,55.9,36.7,14.9,-8.3,-30.9,-54.2,1126065.7,471.5,56.1,12.1,966.0,21i 1732703220454014579 
997.0,0,1.0,8656.0,21.5,-32.3,0.165,235.6,50.02,83.7,35.5,27.1,14.7,6.8,22.6,13.4,6.5,8.3,-94.5,-98.5,-100.0,-93.8,-75.5,-42.9,-3.4,36.1,68.1,89.8,12447737.8,360.0,49.4,56.0,966.0,21i 1732703400012011856 
997.0,1,5.0,8657.0,35.4,-2.3,0.149,236.7,50.02,69.6,11.8,44.4,70.7,14.0,107.0,122.8,23.4,99.8,100.0,90.9,78.7,63.5,44.8,23.9,1.8,-20.1,-40.0,-58.1,1126089.3,506.9,59.8,11.5,966.0,21i 1732703400012011856 
997.0,2,5.0,8658.0,14.6,18.5,0.098,240.0,50.02,53.7,27.7,44.8,32.2,26.5,90.8,68.2,23.8,93.2,100.0,88.2,75.2,60.3,43.1,24.0,4.5,-14.6,-33.9,-53.3,4579930.9,331.5,62.9,-37.0,966.0,21i 1732703400012011856 
997.0,0,5.0,8659.0,3.1,-3.8,0.022,235.2,50.0,20.6,31.7,55.5,125.7,67.7,73.0,116.8,50.5,99.2,100.0,75.0,11.1,-66.7,-100.0,-94.4,-16.7,27.8,75.0,38.9,12447755.8,356.9,52.2,56.5,966.0,21i 1732703580015223796 
997.0,1,5.0,8660.0,1.5,2.3,0.01,236.4,50.0,13.3,6.6,55.6,95.5,43.4,114.7,81.1,47.1,74.8,100.0,28.7,-33.5,-83.5,-100.0,-86.6,-59.1,-53.0,-42.7,-24.4,1126114.6,505.4,63.5,11.3,966.0,21i 1732703580015223796 
997.0,2,5.0,8661.0,3.1,-4.6,0.021,239.7,49.99,45.8,38.7,73.9,154.6,55.7,168.8,188.1,128.1,183.8,100.0,79.8,62.0,48.1,38.6,26.7,9.6,-15.0,-37.4,-59.6,4579947.5,328.5,66.3,-36.8,966.0,21i 1732703580015223796 
997.0,0,5.0,8662.0,6.9,4.6,0.036000000000000004,235.6,50.01,74.8,164.8,617.6,913.6,521.2,881.5,956.4,312.9,658.5,34.0,69.8,90.9,90.2,78.9,82.5,95.8,100.0,76.1,38.2,12447773.6,363.8,52.2,55.7,966.0,21i 1732703760014087240 
997.0,1,5.0,8663.0,8.5,-5.4,0.039,236.8,50.02,80.8,66.5,336.6,478.1,86.2,643.9,574.0,74.1,554.8,-84.1,-61.2,-29.8,2.1,30.1,58.6,83.5,97.4,100.0,94.1,1126139.9,513.8,60.3,11.7,966.0,21i 1732703760014087240 
997.0,2,5.0,8664.0,9.2,8.5,0.05,240.0,50.02,74.7,74.9,259.3,341.7,146.3,541.4,497.9,209.4,474.0,-27.8,-53.7,-68.4,-73.0,-75.0,-78.0,-80.0,-82.0,-88.4,-98.7,4579963.9,337.7,61.8,-36.9,966.0,21i 1732703760014087240 
997.0,0,5.0,8665.0,1.5,3.8,0.02,235.3,50.029,57.7,190.4,645.4,864.0,555.1,1115.7,1067.4,298.5,794.6,-34.5,-91.0,-100.0,-45.8,18.6,51.4,60.5,71.8,91.0,100.0,12447791.8,362.3,50.0,56.0,966.0,21i 1732703940013913998 
997.0,1,5.0,8666.0,13.1,-5.4,0.056,236.4,50.02,98.1,44.1,172.4,316.3,60.5,362.9,367.0,90.7,386.2,-100.0,-93.5,-72.9,-36.4,6.8,45.9,75.1,93.0,100.0,95.0,1126165.6,500.8,60.9,11.4,966.0,21i 1732703940013913998 
997.0,2,5.0,8667.0,2.3,9.2,0.038,239.6,50.02,64.5,72.6,332.5,394.8,195.5,618.0,684.1,263.1,661.6,-90.5,-100.0,-86.8,-42.8,13.9,60.9,88.4,100.0,95.6,72.2,4579980.8,335.4,60.8,-36.1,966.0,21i 1732703940013913998 
997.0,0,5.0,8668.0,2.3,-3.8,0.022,235.5,50.02,77.8,47.5,87.8,299.7,370.3,251.8,254.5,252.1,139.0,100.0,57.2,-11.1,-74.5,-100.0,-93.4,-75.3,-68.7,-67.9,-50.6,12447809.9,360.0,49.9,56.0,966.0,21i 1732704120003814935 
997.0,1,5.0,8669.0,4.6,5.4,0.028,236.7,50.029,50.7,71.4,166.8,128.0,43.0,347.2,380.5,14.2,351.4,-100.0,-82.2,-66.9,-56.3,-44.9,-28.3,-4.8,18.1,43.4,67.8,1126190.6,505.4,57.2,11.9,966.0,21i 1732704120003814935 
997.0,2,5.0,8670.0,2.3,6.2,0.027,240.0,50.029,92.1,23.3,171.1,287.0,108.1,243.6,498.0,219.9,372.9,-100.0,-80.7,-74.9,-78.3,-85.5,-89.9,-79.3,-64.3,-39.8,-6.0,4579997.5,333.1,60.9,-37.0,966.0,21i 1732704120003814935 
997.0,0,5.0,8671.0,0.0,-1.5,0.004,236.0,50.01,100.0,2332.0,6245.9,8879.9,5083.4,6166.6,7509.0,2416.5,3819.4,100.0,91.4,81.0,67.7,49.1,26.3,1.4,-23.0,-45.2,-63.7,12447827.8,360.0,49.9,56.1,966.0,22i 1732704299999728445 
997.0,1,5.0,8672.0,10.0,-1.5,0.039,237.1,50.02,70.4,30.7,253.8,346.9,87.1,494.4,460.4,129.9,473.3,95.8,97.9,99.7,100.0,93.6,69.6,31.1,-10.8,-47.5,-75.6,1126215.8,515.4,58.1,11.8,966.0,22i 1732704299999728445 
997.0,2,5.0,8673.0,3.1,3.8,0.018000000000000002,240.3,50.029,91.8,128.1,649.8,809.4,379.5,1365.6,1160.7,339.0,1462.4,92.1,96.2,100.0,97.4,75.5,37.6,-5.2,-43.5,-73.3,-92.3,4580014.1,336.2,60.8,-37.1,966.0,22i 1732704299999728445 
997.0,0,5.0,8674.0,0.0,-6.9,0.028,235.8,50.0,100.0,133.4,757.6,1107.3,637.6,776.4,1013.4,500.0,520.8,100.0,93.0,85.2,71.5,50.7,24.8,-2.4,-26.7,-47.0,-63.6,12447845.8,360.0,51.1,55.7,966.0,22i 1732704479003935289 
997.0,1,5.0,8675.0,10.0,2.3,0.041,236.9,49.99,69.2,64.4,362.3,418.0,95.9,644.6,573.1,136.4,574.3,100.0,100.0,99.3,99.2,92.5,66.2,24.0,-21.7,-59.8,-85.7,1126241.5,505.4,59.3,12.3,966.0,22i 1732704479003935289 
997.0,2,5.0,8676.0,2.3,0.8,0.009000000000000001,240.1,49.99,11.9,41.0,158.7,155.9,96.5,320.5,234.1,79.4,320.8,97.3,98.5,100.0,97.5,82.3,55.5,22.4,-10.5,-39.2,-62.4,4580030.9,333.8,64.6,-37.4,966.0,22i 1732704479003935289 
997.0,0,5.0,8677.0,3.1,-9.2,0.035,236.4,49.99,100.0,99.6,96.5,83.1,107.3,100.3,45.7,148.1,61.0,11.8,-1.8,-17.4,-33.0,-47.8,-67.0,-88.2,-100.0,-85.5,-38.1,12447863.8,363.1,50.7,56.0,966.0,22i 1732704659012346448 
997.0,1,5.0,8678.0,3.1,6.2,0.028,237.4,49.99,100.0,124.6,416.8,317.4,138.1,738.3,763.3,178.6,675.9,-49.9,-1.3,28.6,43.8,47.8,39.2,34.2,46.8,74.7,100.0,1126266.8,508.5,61.1,11.5,966.0,22i 1732704659012346448 
997.0,2,5.0,8679.0,0.8,3.1,0.015,240.7,50.0,60.8,65.2,72.9,320.0,15.6,224.6,429.5,192.5,334.0,-98.7,-74.0,-47.3,-23.2,-3.6,10.7,26.7,47.8,70.2,91.3,4580047.6,334.6,64.3,-37.0,966.0,22i 1732704659012346448 
997.0,0,5.0,8680.0,6.2,-28.5,0.133,235.5,50.02,98.2,26.1,54.3,73.1,41.9,106.9,109.0,21.2,70.4,100.0,100.0,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,12447882.0,369.2,50.0,56.9,966.0,22i 1732704839005968172 
997.0,1,5.0,8681.0,21.5,2.3,0.099,236.7,50.02,81.5,20.4,23.8,52.5,40.3,70.0,79.9,28.9,62.5,100.0,99.9,99.9,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1126292.2,530.0,61.8,10.8,966.0,22i 1732704839005968172 
997.0,2,5.0,8682.0,8.5,6.2,0.049,240.0,50.02,88.9,104.3,41.5,48.4,151.8,100.9,62.4,150.4,52.2,100.0,99.9,99.9,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,4580064.3,343.1,63.9,-37.0,966.0,22i 1732704839005968172 
997.0,0,1.0,8683.0,53.8,-20.0,0.244,235.6,50.029,87.4,78.3,75.7,131.4,50.2,208.1,250.5,15.9,210.8,-99.9,-100.0,-100.0,-100.0,-96.0,-60.0,-7.6,39.0,72.6,92.3,12447886.0,423.1,49.7,54.2,966.0,19i 1732704878497933725 
997.0,0,2.0,8684.0,50.0,-26.9,0.24,235.4,50.02,87.0,115.8,39.5,16.8,75.3,124.8,130.5,68.1,180.0,100.0,94.0,82.8,67.0,47.9,26.9,5.1,-16.4,-36.7,-55.2,12447886.6,373.1,51.6,56.3,966.0,14i 1732704883555400795 
997.0,0,1.0,8685.0,105.4,-36.2,0.47500000000000003,235.3,50.039,84.3,133.6,56.2,27.8,82.4,135.2,116.0,47.5,132.4,-100.0,-100.0,-99.8,-99.2,-96.5,-76.4,-38.9,7.5,49.0,78.5,12447887.1,478.5,47.3,51.2,966.0,21i 1732704888033291676 
997.0,0,2.0,8686.0,120.0,-60.0,0.5750000000000001,235.8,50.039,88.0,111.6,42.6,23.2,68.9,113.8,100.5,41.6,112.8,100.0,93.5,81.6,65.3,46.0,25.2,3.8,-17.2,-37.0,-55.4,12447888.7,358.5,52.3,56.2,966.0,21i 1732704900695431103 
997.0,0,5.0,8687.0,0.0,1.5,0.005,236.0,50.02,10.9,141.4,489.1,657.0,423.5,603.7,687.6,287.7,316.5,-100.0,-90.3,100.0,55.0,24.5,6.1,-15.3,-40.4,-58.8,-69.5,12447906.5,358.5,50.3,56.3,966.0,22i 1732705079998476771 
997.0,1,5.0,8688.0,5.4,3.8,0.03,237.3,50.029,60.3,24.1,201.6,264.9,57.1,366.5,364.4,69.3,381.5,83.1,100.0,-99.0,-100.0,-89.5,-73.3,-57.2,-43.5,-32.5,-23.3,1126327.0,511.5,60.1,11.4,966.0,22i 1732705079998476771 
997.0,2,5.0,8689.0,3.8,-3.1,0.022,240.5,50.029,33.4,45.0,163.7,204.0,112.0,308.8,311.1,169.5,324.1,-100.0,-74.0,-26.0,-33.8,-9.1,37.7,68.8,89.6,100.0,77.9,4580086.9,331.5,63.9,-37.0,966.0,22i 1732705079998476771 
997.0,2,1.0,8690.0,57.7,32.3,0.275,240.4,50.02,16.6,8.3,28.3,27.9,12.9,46.6,56.9,13.9,38.2,-98.5,-100.0,-99.4,-95.3,-78.1,-45.3,-1.6,39.7,68.9,85.1,4580094.8,278.5,133.9,-51.7,966.0,20i 1732705165057540442 
997.0,2,2.0,8691.0,30.8,-72.3,0.327,240.4,50.0,24.3,19.9,23.6,29.8,19.8,56.2,65.8,15.5,45.9,84.6,97.5,100.0,88.8,66.2,36.9,5.9,-22.3,-46.4,-67.3,4580097.8,309.2,50.0,-53.9,967.0,18i 1732705203710996737 
997.0,2,2.0,8692.0,6.2,40.0,0.167,240.2,50.0,77.8,59.3,75.9,127.0,91.6,245.1,277.5,65.9,233.8,100.0,90.4,81.8,70.1,53.6,33.3,11.2,-10.8,-32.2,-52.0,4580101.0,303.1,48.5,-51.8,967.0,16i 1732705241026339207 
997.0,2,2.0,8692.0,6.2,40.0,0.167,240.2,50.0,77.8,59.3,75.9,127.0,91.6,245.1,277.5,65.9,233.8,100.0,90.4,81.8,70.1,53.6,33.3,11.2,-10.8,-32.2,-52.0,4580101.0,303.1,48.5,-51.8,967.0,16i 1732705241026339207 
997.0,0,5.0,8785.0,6.9,-3.1,0.029,236.7,49.98,93.4,113.9,129.4,44.7,57.1,94.6,307.6,199.6,281.7,100.0,93.5,87.0,61.9,21.5,-15.8,-60.3,-100.0,-74.9,-14.2,12448500.3,372.3,49.7,56.8,966.0,13i 1732710884007322095 
997.0,1,5.0,8786.0,6.9,9.2,0.048,237.8,49.98,68.4,17.6,134.7,184.7,39.1,281.9,398.7,32.7,347.0,-37.5,-47.2,-51.4,-56.9,-65.7,-76.4,-93.1,-100.0,66.2,81.9,1127144.7,506.9,58.2,12.3,966.0,13i 1732710884007322095 
997.0,2,5.0,8787.0,4.6,11.5,0.051000000000000004,241.1,49.98,42.7,17.5,59.9,94.3,113.2,200.9,216.6,49.8,236.8,-17.0,-26.9,-37.6,-49.6,-61.7,-74.9,-88.6,-100.0,100.0,90.0,4580602.3,333.8,51.1,-44.6,966.0,13i 1732710884007322095 
997.0,0,5.0,8788.0,7.7,0.0,0.03,237.1,50.01,56.4,42.4,326.1,475.5,351.3,636.2,795.7,272.8,505.1,-47.5,-31.3,-18.5,0.30000000000000004,24.6,48.1,67.7,88.6,100.0,96.6,12448518.9,380.0,51.9,56.3,966.0,13i 1732711064007711547 
997.0,1,5.0,8789.0,3.8,1.5,0.014,238.1,50.0,35.9,68.6,332.9,436.6,46.3,651.7,623.8,96.7,715.2,53.8,34.5,13.3,-8.6,-29.7,-53.6,-70.8,-77.7,-87.2,-100.0,1127170.1,510.8,55.8,12.4,966.0,13i 1732711064007711547 
997.0,2,5.0,8790.0,2.3,0.8,0.009000000000000001,241.5,50.0,23.8,196.1,352.4,313.3,123.2,514.0,535.6,47.4,483.1,100.0,96.7,85.3,65.5,38.7,7.1,-24.4,-53.5,-79.8,-100.0,4580619.0,336.2,49.5,-44.3,966.0,13i 1732711064007711547 
997.0,2,1.0,8791.0,20.0,73.8,0.319,241.1,50.01,87.0,48.8,78.4,94.2,107.2,208.1,233.4,58.8,159.2,-100.0,-95.3,-88.5,-77.5,-59.5,-36.1,-11.5,10.8,30.7,49.6,4580627.9,316.2,50.0,-51.8,966.0,14i 1732711159478274144 
997.0,2,2.0,8792.0,10.8,72.3,0.305,241.4,50.02,100.0,70.2,124.1,160.2,134.6,271.4,310.9,97.6,198.6,97.4,100.0,93.6,78.1,55.3,29.1,6.1,-11.3,-26.4,-42.5,4580629.1,326.9,54.1,-45.3,966.0,12i 1732711173985721921 
997.0,0,5.0,8793.0,6.2,-6.2,0.032,236.6,49.99,67.3,184.4,163.3,135.2,70.9,88.6,185.6,113.7,162.3,-3.6,-41.1,-72.0,-89.5,-95.6,-100.0,96.4,91.6,93.8,100.0,12448549.3,371.5,48.9,57.0,966.0,12i 1732711353002922284 
997.0,1,5.0,8794.0,1.5,8.5,0.036000000000000004,237.8,49.99,92.8,81.8,359.1,428.1,65.6,738.0,948.5,85.9,899.4,53.0,52.6,56.6,73.9,91.6,100.0,-100.0,-75.9,-67.9,-60.6,1127211.1,509.2,59.7,11.8,966.0,12i 1732711353002922284 
997.0,2,5.0,8795.0,0.8,11.5,0.046,241.1,50.0,74.5,79.3,123.8,186.9,182.2,393.8,505.1,144.8,454.5,70.9,57.7,23.9,69.0,100.0,92.5,55.9,35.2,-62.4,-90.6,4580645.4,327.7,53.5,-44.2,966.0,12i 1732711353002922284 
997.0,0,5.0,8796.0,5.4,-3.8,0.027,236.7,50.02,37.7,104.0,180.4,219.1,142.4,42.1,52.7,64.3,98.2,-59.5,-75.9,-90.8,-100.0,-96.0,-79.9,-60.0,-46.5,100.0,68.0,12448567.9,376.9,51.2,56.8,969.0,12i 1732711533008515905 
997.0,1,5.0,8797.0,3.8,-5.4,0.027,237.6,50.029,100.0,142.3,141.2,168.0,115.0,268.2,92.0,152.8,274.1,100.0,75.7,30.6,-26.1,-66.7,-83.8,-94.1,-100.0,-16.7,-16.2,1127236.6,505.4,60.9,11.3,969.0,12i 1732711533008515905 
997.0,2,5.0,8798.0,1.5,2.3,0.011,241.0,50.02,38.5,164.3,239.2,187.9,56.5,236.2,314.8,191.6,147.4,89.8,100.0,99.3,89.1,71.0,45.6,16.6,-10.7,-35.8,-59.2,4580661.8,329.2,52.7,-43.8,969.0,12i 1732711533008515905 
997.0,0,5.0,8799.0,4.6,-10.0,0.048,236.9,50.02,100.0,201.6,567.0,772.5,479.0,853.1,1052.7,293.3,588.5,-15.3,13.9,34.3,56.2,70.8,73.7,76.6,94.2,100.0,95.6,12448586.7,381.5,51.8,56.1,966.0,12i 1732711713009627353 
997.0,1,5.0,8800.0,13.1,-3.1,0.054,237.9,50.02,91.8,65.0,304.8,489.1,75.3,587.0,677.0,17.3,633.4,-100.0,-91.6,-74.4,-50.3,-26.5,-6.8,9.3,23.5,35.2,47.2,1127261.8,518.5,60.5,11.3,966.0,12i 1732711713009627353 
997.0,2,5.0,8801.0,1.5,20.8,0.085,241.2,50.01,67.1,34.5,219.1,252.6,108.1,407.8,470.4,124.1,348.8,-89.9,-98.2,-100.0,-92.5,-79.4,-63.3,-46.0,-28.7,-12.8,3.6,4580678.3,330.8,54.3,-45.5,966.0,12i 1732711713009627353 
997.0,0,5.0,8802.0,4.6,5.4,0.029,237.1,50.0,100.0,233.6,626.2,767.8,505.9,1158.2,1359.9,372.6,704.7,100.0,-57.6,-83.3,-99.8,-100.0,-85.7,-60.6,-34.0,-6.8,18.9,12448605.8,376.9,49.6,56.6,966.0,12i 1732711893005831501 
997.0,1,5.0,8803.0,6.2,-1.5,0.029,238.2,50.0,92.8,24.3,356.2,583.5,59.3,611.3,615.0,123.8,757.4,100.0,-74.1,-92.1,-100.0,-91.1,-74.1,-55.2,-35.3,-10.4,18.3,1127287.7,512.3,61.6,11.3,966.0,12i 1732711893005831501 
