timestamp,phase,active,reactive,current,freq,thd,voltage,hm0,hm1,hm2,hm3,hm4,hm5,hm6,hm7,hm8,anomaly
2025-02-10T02:12:46.374864,1.0,3.0,-9.1,3.9,50.02,28.4,238.0,99.6,20.0,66.4,47.1,26.3,49.5,39.2,37.0,25.3,False
2025-02-10T02:12:46.483584,2.0,0.0,-7.6,3.1,50.02,29.8,239.9,109.0,107.6,42.4,102.7,96.2,49.5,73.5,29.5,73.8,False
2025-02-10T02:15:46.259793,0.0,7.6,-10.6,5.5,50.02,50.8,236.6,101.8,30.7,17.9,26.0,48.9,40.1,22.1,33.9,48.2,False
2025-02-10T02:15:46.384402,1.0,0.8,-7.6,3.2,50.0,27.5,238.0,108.6,44.2,22.4,54.7,41.4,27.8,24.1,39.3,42.6,False
2025-02-10T02:15:46.496680,2.0,0.8,-9.8,4.1,50.0,29.5,239.9,110.0,22.3,29.9,29.4,13.7,19.6,35.6,28.6,21.6,False
2025-02-10T02:18:46.261837,0.0,2.3,-1.5,1.2,49.99,50.9,236.6,81.2,51.9,131.8,166.0,50.1,89.3,74.0,51.5,105.2,False
2025-02-10T02:18:46.372274,1.0,1.5,-1.5,0.9,49.98,29.0,238.1,40.0,52.6,20.6,40.6,34.8,50.7,40.4,38.6,37.0,False
2025-02-10T02:18:46.464054,2.0,0.0,-1.5,0.6,49.99,29.5,239.8,110.0,383.9,339.6,336.9,425.2,341.8,547.1,230.8,364.5,False
2025-02-10T02:21:46.262787,0.0,0.0,1.5,0.7,50.0,51.4,236.6,81.4,34.6,168.1,172.6,250.2,340.3,122.6,212.1,319.5,False
2025-02-10T02:21:46.360643,1.0,0.8,-1.5,0.7,50.01,28.0,238.0,41.5,41.6,32.5,93.7,56.9,83.3,53.9,53.7,83.4,False
2025-02-10T02:21:46.462738,2.0,0.8,-1.5,0.7,49.99,28.8,239.8,55.0,190.2,161.1,146.4,166.4,187.5,226.3,77.1,92.7,False
2025-02-10T02:24:46.262583,0.0,1.5,0.8,0.9,50.01,50.6,236.4,49.0,54.1,49.6,96.3,118.5,70.1,54.4,27.7,78.5,False
2025-02-10T02:24:46.356432,1.0,0.0,-0.8,0.1,50.01,28.0,237.8,109.1,617.9,609.4,893.7,495.2,427.9,810.7,635.3,178.7,False
2025-02-10T02:24:46.440903,2.0,1.5,0.8,0.6,50.01,29.6,239.6,39.2,31.2,46.4,31.2,37.5,48.7,34.4,22.4,45.5,False
2025-02-10T02:27:46.265172,0.0,0.8,-1.5,0.7,50.01,50.8,236.4,109.7,38.5,94.0,210.9,125.5,193.6,123.4,144.4,198.5,False
2025-02-10T02:27:46.380386,1.0,1.5,-0.8,0.7,50.02,28.8,237.8,42.3,52.7,38.2,70.1,66.9,20.9,69.1,56.1,65.1,False
2025-02-10T02:27:46.475878,2.0,2.3,-0.8,1.0,50.01,29.3,239.6,70.1,37.5,86.9,73.0,66.8,63.6,71.4,45.3,36.0,False
2025-02-10T02:30:46.265838,0.0,0.0,-2.3,0.8,49.99,51.3,236.6,46.3,64.1,124.2,141.2,228.6,153.6,27.1,90.1,221.1,False
2025-02-10T02:30:46.376991,1.0,2.3,-0.0,0.9,49.99,28.0,238.0,46.0,26.9,44.3,55.2,14.8,50.8,59.9,20.3,56.3,False
2025-02-10T02:30:46.489816,2.0,1.5,-0.8,0.7,49.99,29.5,239.9,71.8,108.5,152.8,137.8,165.7,253.1,52.9,123.4,249.2,False
2025-02-10T02:33:46.266720,0.0,2.3,-0.8,0.8,50.0,50.9,236.9,56.7,81.4,128.3,139.1,135.9,138.5,41.9,112.7,74.5,False
2025-02-10T02:33:46.365260,1.0,0.8,0.0,0.5,50.0,28.0,238.4,88.7,296.8,243.8,240.9,206.0,461.3,278.0,255.5,464.7,False
2025-02-10T02:33:46.473361,2.0,1.5,-3.0,1.2,50.0,28.0,240.2,68.7,54.0,61.2,99.2,123.7,103.6,52.6,147.6,97.3,False
2025-02-10T02:36:46.271686,0.0,1.5,-1.5,0.9,49.99,50.9,236.8,100.1,137.0,169.4,89.4,133.5,127.5,135.9,157.5,153.3,False
2025-02-10T02:36:46.367405,1.0,0.8,0.8,0.4,50.0,28.6,238.2,67.6,139.7,113.7,211.9,69.1,212.7,193.0,90.5,243.8,False
2025-02-10T02:36:46.461784,2.0,0.8,-2.3,0.9,49.99,28.7,240.1,65.0,97.0,58.1,71.9,119.7,47.2,81.1,155.2,102.2,False
2025-02-10T02:39:46.268858,0.0,1.5,2.3,1.2,50.0,51.4,236.8,110.0,186.0,172.2,65.9,115.9,44.1,167.1,203.7,162.5,False
2025-02-10T02:39:46.388054,1.0,0.8,-0.8,0.4,49.99,28.1,238.3,75.2,90.3,168.8,101.8,130.4,144.0,71.5,161.9,77.3,False
2025-02-10T02:39:46.500503,2.0,1.5,-2.3,1.1,49.99,28.5,240.2,92.0,59.5,73.3,36.3,122.7,96.4,68.5,93.8,133.8,False
2025-02-10T02:42:46.269788,0.0,3.0,-0.0,1.2,50.01,51.4,236.7,99.3,83.2,102.7,129.9,29.8,169.8,148.2,119.1,152.2,False
2025-02-10T02:42:46.374771,1.0,0.8,-0.8,0.5,50.0,28.5,238.2,63.2,137.4,96.5,64.5,154.7,121.7,131.9,75.9,165.5,False
2025-02-10T02:42:46.466598,2.0,1.5,-2.3,1.1,50.0,29.4,240.1,110.0,144.2,105.7,70.7,126.8,185.9,154.2,130.8,139.6,False
2025-02-10T02:45:46.271035,0.0,2.3,-2.3,0.8,50.01,51.3,237.3,91.3,56.7,120.1,23.1,107.6,280.6,186.6,154.2,122.7,False
2025-02-10T02:45:46.397131,1.0,0.8,-1.5,0.4,50.0,28.0,238.7,76.3,257.8,136.6,264.8,285.7,199.7,348.2,155.9,379.2,False
2025-02-10T02:45:46.521401,2.0,0.8,-3.0,1.0,49.99,28.4,240.5,73.6,94.8,64.1,78.2,73.9,132.6,106.9,88.7,81.6,False
2025-02-10T02:48:46.272669,0.0,2.3,-1.5,1.2,50.01,51.7,237.6,63.4,51.6,50.7,86.7,175.8,152.3,163.2,58.7,171.4,False
2025-02-10T02:48:46.376872,1.0,0.8,-3.0,1.1,50.01,28.4,239.0,81.3,92.6,42.4,76.4,114.6,40.6,135.9,76.4,86.7,False
2025-02-10T02:48:46.469689,2.0,0.0,0.8,0.6,50.01,29.5,240.9,37.1,15.3,74.7,70.4,64.5,34.5,11.8,57.3,43.8,False
2025-02-10T02:51:46.273968,0.0,0.8,-0.8,0.6,50.02,51.8,237.5,82.3,341.5,93.5,316.2,348.0,252.9,222.7,178.0,148.8,False
2025-02-10T02:51:46.413515,1.0,0.0,-3.0,1.2,50.0,28.5,238.9,110.0,48.7,61.7,29.2,94.4,168.6,336.4,160.6,126.1,False
2025-02-10T02:51:46.534367,2.0,1.5,0.8,0.7,50.0,28.6,240.8,78.1,126.4,114.0,177.2,97.1,285.9,215.3,125.0,143.4,False
2025-02-10T02:54:46.274070,0.0,6.1,-14.4,6.6,50.02,52.1,237.6,103.5,94.1,29.9,35.3,64.2,53.5,71.5,43.0,27.3,False
2025-02-10T02:54:46.391943,1.0,2.3,-7.6,3.3,50.02,27.7,238.9,94.4,28.1,46.9,37.0,17.6,65.1,53.4,47.0,82.1,False
2025-02-10T02:54:46.504725,2.0,1.5,-9.8,4.2,50.01,29.6,240.8,110.0,50.5,63.2,52.7,69.2,77.2,45.2,39.0,77.3,False
2025-02-10T02:57:46.275839,0.0,4.5,-13.6,6.1,50.01,51.8,237.5,104.7,47.4,44.6,43.0,34.6,31.1,48.8,50.7,42.6,False
2025-02-10T02:57:46.395328,1.0,2.3,-10.6,4.5,50.0,27.9,238.9,105.3,30.2,22.2,22.5,27.7,19.8,46.2,18.5,42.8,False
2025-02-10T02:57:46.506860,2.0,0.8,-9.1,3.8,50.0,29.4,240.8,110.0,44.7,89.2,47.5,87.3,51.0,36.7,46.9,92.3,False
2025-02-10T03:00:34.276908,0.0,3.8,-7.6,3.6,50.0,50.9,237.5,75.0,46.8,45.1,69.9,58.3,43.2,50.3,44.1,32.2,False
2025-02-10T03:00:34.395350,1.0,0.8,-10.6,4.5,50.0,28.6,238.9,110.0,43.7,34.2,51.2,34.1,27.6,36.2,26.8,19.9,False
2025-02-10T03:00:34.502235,2.0,3.8,-9.8,4.4,50.0,29.0,240.8,102.9,18.3,47.1,31.3,15.0,26.6,42.1,39.9,15.1,False
2025-02-10T03:03:34.278425,0.0,5.3,-6.1,4.1,49.98,51.5,236.9,87.7,42.9,61.1,94.1,45.8,36.2,44.0,25.1,35.8,False
2025-02-10T03:03:34.412848,1.0,0.0,-7.6,3.6,49.98,28.4,238.4,110.0,20.5,63.8,66.8,40.1,91.7,48.8,19.8,82.9,False
2025-02-10T03:03:34.520062,2.0,2.3,-7.6,3.8,49.98,29.6,240.2,96.8,27.0,34.9,39.8,29.9,49.7,56.0,23.9,15.6,False
2025-02-10T03:06:34.278990,0.0,2.3,1.5,1.2,50.0,51.7,237.0,110.0,95.5,74.7,278.1,95.2,151.8,248.1,198.3,76.8,False
2025-02-10T03:06:34.398090,1.0,2.3,-0.8,1.0,49.99,28.1,238.4,110.0,76.8,77.2,144.7,131.9,223.1,143.3,76.2,260.3,False
2025-02-10T03:06:34.514362,2.0,1.5,-2.3,1.1,49.99,28.8,240.3,62.0,92.6,59.2,32.3,91.6,129.9,125.5,97.5,127.3,False
2025-02-10T03:09:34.279373,0.0,3.8,-0.8,1.4,49.98,52.1,236.7,70.8,80.6,125.5,91.5,101.7,94.4,146.3,97.3,96.4,False
2025-02-10T03:09:34.407514,1.0,2.3,-0.8,1.1,49.98,28.4,238.1,110.0,159.3,85.4,104.7,165.9,45.3,51.9,102.2,85.1,False
2025-02-10T03:09:34.507654,2.0,0.0,-3.0,1.0,49.99,29.4,240.0,99.3,72.0,76.7,56.0,132.3,127.3,85.7,175.5,236.4,False
2025-02-10T03:12:34.281846,0.0,1.5,-1.5,0.9,49.99,51.6,236.6,67.5,29.0,148.9,160.2,222.2,77.7,125.6,163.0,116.7,False
2025-02-10T03:12:34.373061,1.0,0.0,-3.8,1.5,49.98,29.1,238.0,104.6,156.5,100.7,79.9,173.5,80.2,143.3,140.3,170.8,False
2025-02-10T03:12:34.461880,2.0,3.0,-0.0,1.3,49.99,28.7,239.9,110.0,96.7,82.6,123.8,120.0,81.7,76.6,116.1,20.9,False
2025-02-10T03:15:34.284448,0.0,1.5,-2.3,1.4,50.02,52.1,236.8,91.9,130.9,62.7,67.3,146.1,41.6,120.6,85.5,43.8,False
2025-02-10T03:15:34.419585,1.0,1.5,-5.3,2.1,50.02,27.4,238.3,90.8,68.5,39.7,54.2,85.0,41.3,99.8,84.5,21.3,False
2025-02-10T03:15:34.536033,2.0,3.8,-1.5,1.6,50.02,29.3,240.2,110.0,60.3,112.7,85.5,64.6,100.9,128.1,24.9,102.5,False
2025-02-10T03:18:34.283996,0.0,2.3,0.0,1.0,50.02,52.5,236.7,101.6,128.5,228.6,276.8,137.0,246.2,181.6,83.2,169.1,False
2025-02-10T03:18:34.411789,1.0,0.8,-3.0,1.2,50.01,28.1,238.1,75.0,56.7,94.1,65.3,71.6,29.6,53.6,91.4,49.7,False
2025-02-10T03:18:34.528656,2.0,1.5,0.8,0.8,50.01,28.4,240.0,82.8,171.5,137.0,42.3,155.6,331.0,208.1,112.5,305.2,False
2025-02-10T03:21:34.285025,0.0,1.5,2.3,1.2,50.01,51.7,236.6,110.0,216.8,82.9,292.6,271.5,277.8,139.7,312.1,217.7,False
2025-02-10T03:21:34.388048,1.0,2.3,-1.5,1.1,50.01,28.5,238.1,110.0,83.2,173.2,270.2,62.8,89.4,180.7,118.6,23.9,False
2025-02-10T03:21:34.482339,2.0,2.3,-3.0,1.5,50.0,28.8,239.9,89.9,181.0,96.6,79.6,78.3,75.1,71.0,91.7,84.3,False
2025-02-10T03:24:34.288812,0.0,2.3,2.3,1.3,50.01,52.1,236.4,110.0,173.2,174.4,249.9,111.6,62.0,82.4,247.7,111.4,False
2025-02-10T03:24:34.404990,1.0,1.5,-0.8,0.6,50.02,28.1,237.9,110.0,178.6,162.7,207.2,171.3,121.7,93.6,59.4,168.6,False
2025-02-10T03:24:34.502770,2.0,0.0,-1.5,0.8,50.01,27.6,239.7,47.1,135.0,55.8,115.0,142.4,131.0,38.8,58.4,97.8,False
2025-02-10T03:27:34.287825,0.0,0.8,0.8,0.3,50.0,53.0,236.3,23.0,27.0,41.4,56.1,28.7,66.9,70.7,93.9,33.9,False
2025-02-10T03:27:34.388658,1.0,0.8,0.8,0.4,50.01,28.6,237.8,70.1,67.9,56.2,158.1,25.9,161.5,218.6,35.8,368.5,False
2025-02-10T03:27:34.486501,2.0,0.0,1.5,0.5,50.0,28.8,239.5,33.6,52.8,47.7,24.6,93.8,173.7,154.5,44.3,147.9,False
2025-02-10T03:30:34.289726,0.0,0.8,-3.0,1.0,49.98,52.9,236.0,82.7,291.8,240.5,131.5,92.5,165.8,103.3,91.2,58.1,False
2025-02-10T03:30:34.395030,1.0,0.8,0.8,0.7,49.99,27.5,237.4,47.3,70.7,97.1,34.3,48.8,66.3,74.2,65.4,91.9,False
2025-02-10T03:30:34.492252,2.0,2.3,-1.5,1.1,49.99,29.0,239.2,110.0,94.2,87.4,100.6,156.0,209.3,127.3,90.9,174.2,False
2025-02-10T03:33:34.290853,0.0,1.5,-0.8,0.7,49.99,53.7,236.0,35.8,79.2,118.1,73.5,31.8,20.1,45.0,94.0,25.6,False
2025-02-10T03:33:34.421161,1.0,0.8,-1.5,0.7,49.99,29.7,237.5,25.6,50.7,12.2,48.7,60.6,32.4,64.0,50.5,39.0,False
2025-02-10T03:33:34.548950,2.0,0.8,1.5,0.8,49.99,30.6,239.3,39.8,96.9,27.4,53.9,104.9,106.9,44.4,79.3,108.7,False
2025-02-10T03:36:34.292136,0.0,1.5,-2.3,1.4,49.98,53.4,235.8,104.3,262.7,145.5,39.1,170.4,55.6,136.1,47.8,103.7,False
2025-02-10T03:36:34.395396,1.0,0.8,-4.5,1.8,49.98,28.5,237.3,58.3,88.8,57.8,88.7,80.7,60.4,41.0,59.1,42.9,False
2025-02-10T03:36:34.485956,2.0,4.5,-0.0,1.9,49.98,29.6,239.1,110.0,42.7,99.7,165.2,87.6,103.1,100.1,76.9,164.3,False
2025-02-10T03:39:34.292924,0.0,1.5,-0.8,0.6,49.98,53.4,235.9,98.3,33.5,128.7,200.1,115.9,105.5,416.7,271.6,180.8,False
2025-02-10T03:39:34.420871,1.0,0.0,-0.8,0.3,49.97,29.1,237.3,31.2,54.1,50.4,120.4,69.2,34.4,84.9,92.1,208.4,False
2025-02-10T03:39:34.528330,2.0,0.8,-1.5,0.7,49.99,28.3,239.1,35.3,51.8,36.2,54.0,46.0,32.3,50.8,35.9,51.0,False
2025-02-10T03:42:34.293729,0.0,2.3,-1.5,1.1,49.98,53.6,235.8,92.5,187.7,101.5,106.5,132.1,111.5,244.5,204.5,56.9,False
2025-02-10T03:42:34.402197,1.0,0.8,-0.8,0.5,49.97,30.1,237.2,37.4,108.6,80.8,51.4,96.7,62.8,108.6,97.2,160.1,False
2025-02-10T03:42:34.497141,2.0,1.5,1.5,0.8,49.99,29.8,238.9,48.1,44.9,13.5,61.9,57.1,69.8,39.7,85.3,106.7,False
2025-02-10T03:45:34.295566,0.0,0.8,0.8,0.7,50.01,54.7,236.2,41.0,64.0,116.8,112.0,180.3,161.4,148.4,166.0,51.2,False
2025-02-10T03:45:34.392792,1.0,2.3,-2.3,1.2,50.02,28.6,237.6,74.1,37.4,36.8,144.9,59.3,133.7,133.4,48.5,174.7,False
2025-02-10T03:45:34.482955,2.0,1.5,-3.0,1.0,50.01,30.1,239.4,98.1,128.0,110.1,107.3,141.2,132.9,215.5,270.8,119.8,False
2025-02-10T03:48:34.297027,0.0,1.5,0.8,0.8,49.98,52.9,235.8,32.1,50.9,74.0,104.3,122.3,151.9,98.2,89.1,31.9,False
2025-02-10T03:48:34.413856,1.0,1.5,1.5,0.8,49.99,29.6,237.2,70.5,84.1,66.5,274.1,94.0,131.4,273.5,61.9,247.3,False
2025-02-10T03:48:34.533993,2.0,2.3,-4.5,1.8,50.0,30.5,239.1,97.4,94.0,68.8,58.5,84.9,97.1,108.7,162.6,53.2,False
2025-02-10T03:51:22.298747,0.0,0.8,2.3,0.7,49.96,54.1,235.6,38.9,52.6,162.2,200.7,117.5,81.1,40.1,70.4,52.9,False
2025-02-10T03:51:22.409919,1.0,0.8,-0.8,0.6,49.97,29.1,237.0,94.6,98.7,199.9,233.1,111.7,184.0,380.3,228.7,256.7,False
2025-02-10T03:51:22.531304,2.0,3.0,0.0,1.3,49.96,30.5,238.9,110.0,30.9,79.3,97.4,94.8,145.9,176.8,161.2,64.2,False
2025-02-10T03:54:22.298785,0.0,1.5,0.0,0.6,50.0,53.8,235.9,57.6,277.1,454.7,290.9,70.8,156.8,123.9,95.3,114.1,False
2025-02-10T03:54:22.403059,1.0,0.8,-1.5,0.4,50.01,28.5,237.4,39.6,36.5,126.8,32.5,72.3,80.5,153.9,71.3,100.1,False
2025-02-10T03:54:22.490335,2.0,0.8,-2.3,0.8,50.0,29.9,239.1,65.9,92.1,128.8,121.8,217.4,102.7,131.8,187.6,41.3,False
2025-02-10T03:57:22.301014,0.0,0.8,-1.5,0.6,49.99,53.9,236.1,72.0,221.3,214.3,145.7,45.2,39.8,201.1,171.8,122.2,False
2025-02-10T03:57:22.410632,1.0,0.0,-0.8,0.2,49.98,29.0,237.5,23.8,32.6,134.6,146.4,92.4,222.7,153.9,87.7,180.6,False
2025-02-10T03:57:22.538466,2.0,0.8,0.8,0.6,49.98,31.1,239.3,33.2,43.5,49.1,63.4,91.2,55.4,82.9,72.7,59.6,False
2025-02-10T04:00:22.301916,0.0,3.0,-3.8,1.9,50.0,52.4,236.2,55.6,86.6,50.4,28.5,36.2,34.0,71.4,25.9,43.5,False
2025-02-10T04:00:22.389318,1.0,0.8,-3.8,1.7,49.98,29.2,237.7,108.5,132.8,104.9,48.2,170.7,99.4,86.9,143.5,58.1,False
2025-02-10T04:00:22.473521,2.0,3.8,3.0,2.0,49.99,28.9,239.4,89.4,90.4,82.3,57.9,96.8,34.1,63.7,104.6,82.9,False
2025-02-10T04:03:22.304988,0.0,3.0,-1.5,1.4,49.99,52.6,236.2,85.2,232.5,88.0,138.4,146.8,65.9,204.1,79.3,162.3,False
2025-02-10T04:03:22.437092,1.0,0.0,-2.3,1.0,50.01,29.1,237.6,109.6,71.1,213.1,107.5,101.7,144.6,195.7,74.2,51.8,False
2025-02-10T04:03:22.564139,2.0,3.0,0.8,1.3,49.99,29.6,239.4,110.0,31.7,88.2,166.6,54.6,97.6,61.8,75.0,151.6,False
2025-02-10T04:06:22.305597,0.0,0.8,-2.3,0.7,50.01,51.7,235.6,32.6,31.7,29.9,52.4,99.1,69.5,71.3,65.5,69.3,False
2025-02-10T04:06:22.419774,1.0,0.0,-2.3,0.5,50.0,29.2,237.1,110.0,45.5,375.1,43.6,121.1,287.2,200.9,218.1,319.5,False
2025-02-10T04:06:22.523851,2.0,0.8,-2.3,0.5,50.01,28.6,238.8,35.9,38.4,39.8,11.1,30.5,57.5,29.2,96.7,84.7,False
2025-02-10T04:09:22.306354,0.0,0.8,-0.8,0.5,50.01,52.4,235.5,36.6,112.5,117.0,160.2,190.0,105.6,72.7,136.2,187.7,False
2025-02-10T04:09:22.416176,1.0,2.3,-2.3,1.3,50.01,29.6,237.0,110.0,70.2,100.2,151.3,158.6,324.3,114.0,42.1,121.0,False
2025-02-10T04:09:22.519377,2.0,3.0,-2.3,1.5,50.0,29.1,238.7,76.9,30.1,120.5,33.7,144.8,106.5,179.4,58.5,108.7,False
2025-02-10T04:12:22.306495,0.0,0.8,0.8,0.2,50.01,53.0,235.2,21.3,30.2,68.6,116.5,69.5,100.6,98.9,73.5,61.1,False
2025-02-10T04:12:22.394313,1.0,0.0,0.0,0.2,50.0,29.5,236.8,108.0,482.7,144.8,519.0,1675.2,934.6,1078.4,251.0,1389.5,False
2025-02-10T04:12:22.475133,2.0,0.0,-0.8,0.2,50.01,29.1,238.5,108.9,344.4,325.0,266.6,991.3,1075.3,199.0,252.9,713.6,False
2025-02-10T04:15:22.308897,0.0,0.0,3.8,1.5,50.0,54.4,235.2,77.9,161.9,95.9,143.6,219.7,61.0,69.6,293.8,160.9,False
2025-02-10T04:15:22.438347,1.0,2.3,-2.3,1.4,50.0,28.6,236.6,110.0,65.5,146.1,181.0,156.0,367.9,177.3,112.1,263.6,False
2025-02-10T04:15:22.552250,2.0,5.3,-1.5,2.3,50.0,30.0,238.4,110.0,51.1,120.7,60.6,185.1,181.7,348.2,136.6,217.6,False
2025-02-10T04:18:22.310543,0.0,0.0,-0.8,0.2,50.01,54.6,235.3,34.0,135.5,204.9,205.0,319.8,113.8,405.4,195.3,336.2,False
2025-02-10T04:18:22.439034,1.0,0.8,-0.8,0.6,50.01,28.2,236.8,65.8,36.7,73.8,164.8,144.7,163.5,119.5,80.5,219.8,False
2025-02-10T04:18:22.518305,2.0,1.5,-0.8,0.7,50.01,29.6,238.6,110.0,15.1,166.1,170.6,75.8,345.6,782.6,257.3,203.8,False
2025-02-10T04:21:22.312987,0.0,0.0,0.0,0.3,50.01,55.1,235.1,27.1,179.0,175.3,99.6,67.2,134.8,172.7,170.8,115.8,False
2025-02-10T04:21:22.456916,1.0,0.8,-2.3,0.9,50.01,28.7,236.7,110.0,165.5,103.5,246.1,43.7,135.5,208.5,154.0,147.6,False
2025-02-10T04:21:22.557734,2.0,3.0,-1.5,1.3,50.01,29.5,238.3,110.0,24.2,105.6,182.8,101.7,190.7,63.7,97.5,288.8,False
2025-02-10T04:24:22.311853,0.0,0.0,-0.0,0.5,50.0,54.4,234.6,39.0,197.2,174.8,169.7,97.0,112.1,223.7,158.5,57.0,False
2025-02-10T04:24:22.414879,1.0,2.3,-0.8,1.0,49.99,28.5,236.3,78.6,28.9,90.0,117.7,20.8,65.2,45.9,27.2,120.3,False
2025-02-10T04:24:22.510914,2.0,0.8,-1.5,0.5,49.99,28.9,238.0,39.5,87.5,39.5,71.2,25.7,113.8,265.9,54.7,174.2,False
2025-02-10T04:27:22.312958,0.0,2.3,-0.8,0.7,50.01,53.7,235.1,40.7,73.4,137.6,38.2,104.2,34.1,127.6,66.5,121.2,False
2025-02-10T04:27:22.421483,1.0,2.3,-0.8,1.2,50.01,28.2,236.6,110.0,199.7,47.7,60.9,226.9,87.1,358.6,124.6,117.0,False
2025-02-10T04:27:22.530647,2.0,1.5,-3.0,1.2,50.02,27.3,238.4,66.7,113.2,74.0,14.9,94.0,49.7,225.2,44.0,121.1,False
2025-02-10T04:30:22.313012,0.0,0.0,-3.8,1.3,50.0,54.0,234.8,110.0,250.2,233.4,39.0,210.4,135.9,226.5,169.9,122.7,False
2025-02-10T04:30:22.457117,1.0,1.5,0.0,0.6,50.0,28.3,236.4,74.2,204.2,149.7,153.9,283.4,130.7,317.7,16.0,153.4,False
2025-02-10T04:30:22.599356,2.0,3.0,0.8,1.3,50.01,29.2,238.1,61.2,44.4,58.5,66.4,58.7,66.4,52.6,26.4,62.8,False
2025-02-10T04:33:22.313734,0.0,1.5,-3.0,1.0,50.01,53.2,235.2,65.1,86.8,105.9,99.4,314.0,196.2,194.9,66.5,74.3,False
2025-02-10T04:33:22.439141,1.0,0.8,0.0,0.4,50.02,28.8,236.6,63.9,216.6,164.6,212.7,410.3,207.6,399.4,102.0,154.1,False
2025-02-10T04:33:22.530734,2.0,2.3,-2.3,1.2,50.01,27.8,238.4,85.1,35.8,104.6,73.8,32.4,240.4,127.8,76.9,266.0,False
2025-02-10T04:36:22.315535,0.0,0.8,-3.8,1.0,49.98,53.6,234.5,110.0,216.5,78.3,421.0,75.1,370.7,422.4,104.6,75.6,False
2025-02-10T04:36:22.415862,1.0,0.0,-2.3,0.5,49.98,28.3,236.0,42.5,82.0,34.5,174.6,43.8,162.3,76.0,44.9,23.1,False
2025-02-10T04:36:22.533808,2.0,0.8,-3.0,0.8,49.98,28.3,237.8,110.0,147.9,40.5,109.9,22.5,555.5,744.1,206.1,593.8,False
2025-02-10T04:39:22.315915,0.0,2.3,-0.8,0.8,49.98,50.5,234.2,20.5,36.0,120.2,169.8,132.5,135.0,57.4,84.7,54.7,False
2025-02-10T04:39:22.445223,1.0,0.8,0.8,0.6,49.98,27.2,235.8,42.8,184.1,343.3,158.3,98.8,872.7,159.0,123.0,524.0,False
2025-02-10T04:39:22.569457,2.0,3.0,-1.5,1.4,49.98,28.4,237.6,110.0,83.1,419.5,385.1,17.5,844.1,216.7,110.0,429.6,False
2025-02-10T04:42:22.316901,0.0,1.5,0.8,0.6,49.97,51.3,234.1,37.0,51.7,57.5,164.4,258.7,328.1,62.1,75.1,185.7,False
2025-02-10T04:42:22.435631,1.0,0.8,-1.5,0.7,49.96,26.6,235.8,100.3,205.5,130.1,120.8,220.0,620.0,138.9,142.1,223.2,False
2025-02-10T04:42:22.540887,2.0,0.8,-0.0,0.3,49.98,27.7,237.5,28.7,35.5,106.7,135.3,77.3,197.9,262.9,111.0,41.4,False
2025-02-10T04:45:22.317898,0.0,2.3,0.0,1.0,50.0,52.3,234.0,56.7,64.8,19.4,153.9,140.3,100.1,157.3,190.9,102.1,False
2025-02-10T04:45:22.426447,1.0,0.0,-1.5,0.5,49.99,26.7,235.6,110.0,410.4,530.8,439.2,385.1,721.2,336.3,492.9,1014.7,False
2025-02-10T04:45:22.540126,2.0,0.8,-0.8,0.5,50.0,27.9,237.4,70.9,136.8,262.5,387.1,224.1,760.8,421.7,284.9,769.6,False
2025-02-10T04:48:22.319977,0.0,7.6,6.1,5.1,49.99,50.9,237.6,105.4,73.1,79.0,47.5,65.9,44.1,36.2,45.7,67.2,False
2025-02-10T04:48:22.409764,1.0,0.8,-3.8,1.5,49.97,27.1,239.3,109.6,37.4,174.5,165.1,84.1,137.6,15.8,163.3,256.1,False
2025-02-10T04:48:22.491686,2.0,3.0,-2.3,2.7,49.99,26.5,241.0,91.5,35.5,108.0,77.2,44.0,49.4,70.2,39.9,73.8,False
2025-02-10T04:51:22.321070,0.0,10.6,-6.8,5.7,49.98,50.6,237.2,98.3,38.7,22.4,33.8,54.0,90.0,39.1,46.1,66.1,False
2025-02-10T04:51:22.446312,1.0,0.0,-1.5,1.0,49.98,27.1,238.8,109.1,291.5,51.8,169.5,278.0,359.9,372.4,197.5,325.7,False
2025-02-10T04:51:22.557713,2.0,0.8,-8.3,3.9,49.97,25.3,240.6,110.0,35.3,54.7,40.9,61.5,61.3,88.7,35.9,28.5,False
2025-02-10T04:54:10.320510,0.0,4.5,-1.5,2.0,49.95,51.4,237.3,60.5,114.1,127.4,133.5,85.6,91.9,32.1,64.8,29.5,False
2025-02-10T04:54:10.411377,1.0,2.3,-6.8,2.9,49.95,27.8,239.0,95.0,134.1,76.3,70.7,114.0,135.1,79.2,54.5,93.9,False
2025-02-10T04:54:10.498225,2.0,1.5,1.5,0.9,49.95,27.4,240.7,37.1,118.1,68.4,95.4,107.1,65.0,143.3,98.5,114.6,False
2025-02-10T04:57:10.322849,0.0,3.0,0.0,1.2,49.98,51.2,237.4,76.1,226.6,196.9,270.0,103.0,218.2,151.9,54.1,211.4,False
2025-02-10T04:57:10.423421,1.0,2.3,-0.8,1.1,49.98,26.9,239.1,90.6,206.0,146.6,178.5,161.6,340.4,45.2,149.1,254.9,False
2025-02-10T04:57:10.532617,2.0,0.0,-3.8,1.5,49.97,27.4,240.8,106.9,281.0,61.6,192.4,182.0,178.7,240.9,251.4,143.6,False
2025-02-10T05:00:10.323880,0.0,0.8,-1.5,0.7,50.05,51.2,237.6,92.2,381.8,291.6,564.8,880.9,499.9,368.6,421.5,199.6,False
